"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.1645e-06,0,200,2,1.2626,27,27
3,2.1645e-06,1,200,3,1.2626,0,0
3,0.00062693,2,200,2,0.11925,21,21
3,0.00062693,3,200,1,0.11925,13,13
3,4.678e-06,4,200,2,0.83667,7,15
3,4.678e-06,5,200,1,0.83667,1,5
3,0.00014076,6,200,2,0.050273,29,25
3,0.00014076,7,200,1,0.050273,23,19
3,8.592e-05,8,200,2,0.052709,25,29
3,8.592e-05,9,200,1,0.052709,19,23
3,1.0723e-05,10,200,2,0.83659,15,7
3,1.0723e-05,11,200,1,0.83659,5,1
3,6.3919e-05,12,200,2,0.062574,9,17
3,6.3919e-05,13,200,1,0.062574,3,11
3,6.7875e-05,14,200,2,0.062539,17,9
3,6.7875e-05,15,200,1,0.062539,11,3
