"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.0546e-06,0,200,2,0.74778,43,43
3,2.0546e-06,1,200,3,0.74778,0,0
3,0.000203,2,200,2,0.22259,17,17
3,0.000203,3,200,1,0.22259,11,11
3,0.00073027,4,200,2,0.077934,37,37
3,0.00073027,5,200,1,0.077934,31,31
3,0.00031192,6,200,2,0.092759,33,33
3,0.00031192,7,200,1,0.092759,27,27
3,0.00077029,8,200,2,0.093765,29,29
3,0.00077029,9,200,1,0.093765,23,23
3,0.00037368,10,200,2,0.17678,21,21
3,0.00037368,11,200,1,0.17678,15,15
3,7.0221e-05,12,200,2,0.073422,5,9
3,7.0221e-05,13,200,1,0.073422,1,3
3,5.5425e-05,14,200,2,0.063348,45,45
3,5.5425e-05,15,200,1,0.063348,39,39
3,0.00015783,16,200,2,0.086332,41,41
3,0.00015783,17,200,1,0.086332,35,35
3,0.001821,18,200,2,0.14558,25,25
3,0.001821,19,200,1,0.14558,19,19
3,7.5927e-05,20,200,2,0.28776,13,5
3,7.5927e-05,21,200,1,0.28776,7,1
3,6.9784e-05,22,200,2,0.27076,9,13
3,6.9784e-05,23,200,1,0.27076,3,7
