"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.6425e-06,0,200,2,1.2937,13,13
3,6.6425e-06,1,200,3,1.2937,0,0
3,0.0011292,2,200,2,0.22011,19,19
3,0.0011292,3,200,1,0.22011,7,7
3,3.2639e-08,4,200,2,0.85695,5,9
3,3.2639e-08,5,200,1,0.85695,1,3
3,8.2607e-08,6,200,2,0.85692,9,5
3,8.2607e-08,7,200,1,0.85692,3,1
3,0.00039731,8,200,2,0.17148,17,17
3,0.00039731,9,200,1,0.17148,11,11
3,0.0065789,10,200,2,0.14695,21,21
3,0.0065789,11,200,1,0.14695,15,15
