"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.5817e-08,0,200,2,1.2949,13,13
3,1.5817e-08,1,200,3,1.2949,0,0
3,2.6871e-06,2,200,2,0.24773,19,19
3,2.6871e-06,3,200,1,0.24773,7,7
3,7.782e-11,4,200,2,0.85787,9,9
3,7.782e-11,5,200,1,0.85787,3,3
3,1.962e-10,6,200,2,0.85791,5,5
3,1.962e-10,7,200,1,0.85791,1,1
3,9.4541e-07,8,200,2,0.1951,17,17
3,9.4541e-07,9,200,1,0.1951,11,11
3,1.5655e-05,10,200,2,0.16369,21,21
3,1.5655e-05,11,200,1,0.16369,15,15
