"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.9468e-09,0,200,2,1.2919,13,13
3,3.9468e-09,1,200,3,1.2919,0,0
3,6.7176e-07,2,200,2,0.17905,19,19
3,6.7176e-07,3,200,1,0.17905,7,7
3,1.9455e-11,4,200,2,0.85557,5,5
3,1.9455e-11,5,200,1,0.85557,1,1
3,4.9468e-11,6,200,2,0.85545,9,9
3,4.9468e-11,7,200,1,0.85545,3,3
3,2.3632e-07,8,200,2,0.13663,17,17
3,2.3632e-07,9,200,1,0.13663,11,11
3,3.9136e-06,10,200,2,0.12185,21,21
3,3.9136e-06,11,200,1,0.12185,15,15
