"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.6502e-06,0,200,2,1.2932,13,13
3,7.6502e-06,1,200,3,1.2932,0,0
3,0.0013005,2,200,2,0.20949,19,19
3,0.0013005,3,200,1,0.20949,7,7
3,3.7595e-08,4,200,2,0.85659,9,5
3,3.7595e-08,5,200,1,0.85659,3,1
3,9.5108e-08,6,200,2,0.85654,5,9
3,9.5108e-08,7,200,1,0.85654,1,3
3,0.00045758,8,200,2,0.16248,17,17
3,0.00045758,9,200,1,0.16248,11,11
3,0.0075769,10,200,2,0.14045,21,21
3,0.0075769,11,200,1,0.14045,15,15
