"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.7822e-07,0,200,2,1.2922,13,13
3,4.7822e-07,1,200,3,1.2922,0,0
3,8.1283e-05,2,200,2,0.18612,19,19
3,8.1283e-05,3,200,1,0.18612,7,7
3,2.3483e-09,4,200,2,0.85581,5,5
3,2.3483e-09,5,200,1,0.85581,1,1
3,5.9488e-09,6,200,2,0.8557,9,9
3,5.9488e-09,7,200,1,0.8557,3,3
3,2.8599e-05,8,200,2,0.14252,17,17
3,2.8599e-05,9,200,1,0.14252,11,11
3,0.00047355,10,200,2,0.12626,21,21
3,0.00047355,11,200,1,0.12626,15,15
