"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.452e-08,0,200,2,1.2633,19,19
3,3.452e-08,1,200,3,1.2633,0,0
3,1.0003e-05,2,200,2,0.11793,13,13
3,1.0003e-05,3,200,1,0.11793,7,7
3,7.4646e-08,4,200,2,0.83587,5,5
3,7.4646e-08,5,200,1,0.83587,1,1
3,2.1344e-06,6,200,2,0.041573,21,21
3,2.1344e-06,7,200,1,0.041573,15,15
3,1.4555e-06,8,200,2,0.046981,17,17
3,1.4555e-06,9,200,1,0.046981,11,11
3,1.7109e-07,10,200,2,0.83514,9,9
3,1.7109e-07,11,200,1,0.83514,3,3
