"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1189e-07,0,200,2,0.74279,43,43
3,1.1189e-07,1,200,3,0.74279,0,0
3,4.8854e-05,2,200,2,0.297,9,9
3,4.8854e-05,3,200,1,0.297,3,3
3,0.00011916,4,200,2,0.10091,41,41
3,0.00011916,5,200,1,0.10091,35,35
3,0.00012973,6,200,2,0.099166,37,37
3,0.00012973,7,200,1,0.099166,31,31
3,1.4558e-05,8,200,2,0.1472,25,25
3,1.4558e-05,9,200,1,0.1472,19,19
3,5.496e-05,10,200,2,0.19293,21,21
3,5.496e-05,11,200,1,0.19293,15,15
3,3.768e-05,12,200,2,0.12002,5,5
3,3.768e-05,13,200,1,0.12002,1,1
3,1.0296e-06,14,200,2,0.27954,13,17
3,1.0296e-06,15,200,1,0.27954,7,11
3,1.4829e-05,16,200,2,0.06705,17,13
3,1.4829e-05,17,200,1,0.06705,11,7
3,1.7669e-05,18,200,2,0.083659,45,45
3,1.7669e-05,19,200,1,0.083659,39,39
3,6.2441e-05,20,200,2,0.12125,33,33
3,6.2441e-05,21,200,1,0.12125,27,27
3,4.6457e-05,22,200,2,0.090423,29,29
3,4.6457e-05,23,200,1,0.090423,23,23
