"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.74732,0.74732,0,37416,0,1
1,0,1,2,200,0.094106,0.33589,0,35505,0,1
1,0,1,2,200,0.094106,0.33589,0,35505,1,1
2,0,1,4,200,0.2822,0.32073,0,28594,0,1
2,0,1,4,200,0.2822,0.32073,0,28594,1,1
1,0,0,6,200,0.094106,0.24178,0,24360,0,1
1,0,0,6,200,0.094106,0.24178,0,24360,1,1
3,0,1,8,200,0.29172,0.31178,0,25553,0,1
3,0,1,8,200,0.29172,0.31178,0,25553,1,1
2,0,0,10,200,0.2822,0.038535,0,36252,0,1
2,0,0,10,200,0.2822,0.038535,0,36252,1,1
4,0,1,12,200,0.18225,0.25578,0,24363,0,1
4,0,1,12,200,0.18225,0.25578,0,24363,1,1
3,0,0,14,200,0.29172,0.020062,0,29915,0,1
3,0,0,14,200,0.29172,0.020062,0,29915,1,1
5,0,1,16,200,0.14148,0.19916,0,18234,0,1
5,0,1,16,200,0.14148,0.19916,0,18234,1,1
4,0,0,18,200,0.18225,0.073533,0,27194,0,1
4,0,0,18,200,0.18225,0.073533,0,27194,1,1
6,0,1,20,200,0.10061,0.17173,0,29763,0,1
6,0,1,20,200,0.10061,0.17173,0,29763,1,1
5,0,0,22,200,0.14148,0.057682,0,25722,0,1
5,0,0,22,200,0.14148,0.057682,0,25722,1,1
7,0,1,24,200,0.090508,0.15354,0,19117,0,1
7,0,1,24,200,0.090508,0.15354,0,19117,1,1
6,0,0,26,200,0.10061,0.071124,0,18532,0,1
6,0,0,26,200,0.10061,0.071124,0,18532,1,1
8,0,1,28,200,0.10999,0.1375,0,27494,0,1
8,0,1,28,200,0.10999,0.1375,0,27494,1,1
7,0,0,30,200,0.090508,0.06303,0,28290,0,1
7,0,0,30,200,0.090508,0.06303,0,28290,1,1
9,0,1,32,200,0.069806,0.11635,0,23004,0,1
9,0,1,32,200,0.069806,0.11635,0,23004,1,1
8,0,0,34,200,0.10999,0.027511,0,21845,0,1
8,0,0,34,200,0.10999,0.027511,0,21845,1,1
10,0,1,36,200,0.081707,0.10948,0,37571,0,1
10,0,1,36,200,0.081707,0.10948,0,37571,1,1
9,0,0,38,200,0.069806,0.046547,0,19418,0,1
9,0,0,38,200,0.069806,0.046547,0,19418,1,1
11,0,1,40,200,0.08904,0.10789,0,21694,0,1
11,0,1,40,200,0.08904,0.10789,0,21694,1,1
10,0,0,42,200,0.081707,0.027771,0,26003,0,1
10,0,0,42,200,0.081707,0.027771,0,26003,1,1
12,0,1,44,100,0.038994,0.077023,0,21694,0,1
12,0,1,44,100,0.038994,0.077023,0,21694,1,1
11,0,0,46,200,0.08904,0.018852,0,23915,0,1
11,0,0,46,200,0.08904,0.018852,0,23915,1,1
0,0,0,48,200,0.74732,0,0,6672,0,1
0,0,0,48,200,0.74732,0,0,6672,1,1
12,0,0,50,100,0.038994,0.038028,0,21845,0,1
12,0,0,50,100,0.038994,0.038028,0,21845,1,1
