"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.74742,0.74742,0,37416,0,1
1,0,1,2,200,0.091148,0.33463,0,35505,0,1
1,0,1,2,200,0.091148,0.33463,0,35505,1,1
2,0,1,4,200,0.28088,0.32046,0,28594,0,1
2,0,1,4,200,0.28088,0.32046,0,28594,1,1
1,0,0,6,200,0.091148,0.24348,0,24360,0,1
1,0,0,6,200,0.091148,0.24348,0,24360,1,1
3,0,1,8,200,0.28468,0.3122,0,25553,0,1
3,0,1,8,200,0.28468,0.3122,0,25553,1,1
2,0,0,10,200,0.28088,0.039577,0,36252,0,1
2,0,0,10,200,0.28088,0.039577,0,36252,1,1
4,0,1,12,200,0.18954,0.2561,0,24363,0,1
4,0,1,12,200,0.18954,0.2561,0,24363,1,1
3,0,0,14,200,0.28468,0.027521,0,29915,0,1
3,0,0,14,200,0.28468,0.027521,0,29915,1,1
5,0,1,16,200,0.15062,0.19933,0,18234,0,1
5,0,1,16,200,0.15062,0.19933,0,18234,1,1
4,0,0,18,200,0.18954,0.066556,0,27194,0,1
4,0,0,18,200,0.18954,0.066556,0,27194,1,1
6,0,1,20,200,0.10664,0.17169,0,29763,0,1
6,0,1,20,200,0.10664,0.17169,0,29763,1,1
5,0,0,22,200,0.15062,0.04871,0,25722,0,1
5,0,0,22,200,0.15062,0.04871,0,25722,1,1
7,0,1,24,200,0.096575,0.16086,0,19117,0,1
7,0,1,24,200,0.096575,0.16086,0,19117,1,1
6,0,0,26,200,0.10664,0.065049,0,18532,0,1
6,0,0,26,200,0.10664,0.065049,0,18532,1,1
8,0,1,28,200,0.1158,0.13594,0,27494,0,1
8,0,1,28,200,0.1158,0.13594,0,27494,1,1
7,0,0,30,200,0.096575,0.064288,0,28290,0,1
7,0,0,30,200,0.096575,0.064288,0,28290,1,1
9,0,1,32,200,0.067066,0.11117,0,23004,0,1
9,0,1,32,200,0.067066,0.11117,0,23004,1,1
8,0,0,34,200,0.1158,0.02014,0,21845,0,1
8,0,0,34,200,0.1158,0.02014,0,21845,1,1
10,0,1,36,200,0.080137,0.10961,0,37571,0,1
10,0,1,36,200,0.080137,0.10961,0,37571,1,1
9,0,0,38,200,0.067066,0.044101,0,19418,0,1
9,0,0,38,200,0.067066,0.044101,0,19418,1,1
11,0,1,40,200,0.08739,0.10728,0,21694,0,1
11,0,1,40,200,0.08739,0.10728,0,21694,1,1
10,0,0,42,200,0.080137,0.029472,0,26003,0,1
10,0,0,42,200,0.080137,0.029472,0,26003,1,1
12,0,1,44,100,0.055453,0.08526,0,21694,0,1
12,0,1,44,100,0.055453,0.08526,0,21694,1,1
11,0,0,46,200,0.08739,0.019892,0,23915,0,1
11,0,0,46,200,0.08739,0.019892,0,23915,1,1
0,0,0,48,200,0.74742,0,0,6672,0,1
0,0,0,48,200,0.74742,0,0,6672,1,1
12,0,0,50,100,0.055453,0.029807,0,21845,0,1
12,0,0,50,100,0.055453,0.029807,0,21845,1,1
