"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.7349,0.7349,0,36981,0,1
1,0,1,2,200,0.27595,0.31929,0,37116,0,1
1,0,1,2,200,0.27595,0.31929,0,37116,1,1
2,0,1,4,200,0.3016,0.31904,0,25277,0,1
2,0,1,4,200,0.3016,0.31904,0,25277,1,1
1,0,0,6,200,0.27595,0.043337,0,37421,0,1
1,0,0,6,200,0.27595,0.043337,0,37421,1,1
3,0,1,8,100,0.018416,0.28561,0,25277,0,1
3,0,1,8,100,0.018416,0.28561,0,25277,1,1
2,0,0,10,200,0.3016,0.017442,0,36101,0,1
2,0,0,10,200,0.3016,0.017442,0,36101,1,1
4,0,1,12,100,0.058959,0.23977,0,35656,0,1
4,0,1,12,100,0.058959,0.23977,0,35656,1,1
3,0,0,14,100,0.018416,0.26719,0,25274,0,1
3,0,0,14,100,0.018416,0.26719,0,25274,1,1
5,0,1,16,200,0.20134,0.23237,0,28594,0,1
5,0,1,16,200,0.20134,0.23237,0,28594,1,1
4,0,0,18,100,0.058959,0.18081,0,27345,0,1
4,0,0,18,100,0.058959,0.18081,0,27345,1,1
6,0,1,20,200,0.15649,0.20521,0,25553,0,1
6,0,1,20,200,0.15649,0.20521,0,25553,1,1
5,0,0,22,200,0.20134,0.031023,0,28290,0,1
5,0,0,22,200,0.20134,0.031023,0,28290,1,1
7,0,1,24,200,0.15012,0.18958,0,23464,0,1
7,0,1,24,200,0.15012,0.18958,0,23464,1,1
6,0,0,26,200,0.15649,0.048718,0,24060,0,1
6,0,0,26,200,0.15649,0.048718,0,24060,1,1
8,0,1,28,200,0.092242,0.15143,0,17935,0,1
8,0,1,28,200,0.092242,0.15143,0,17935,1,1
7,0,0,30,200,0.15012,0.039464,0,25274,0,1
7,0,0,30,200,0.15012,0.039464,0,25274,1,1
9,0,1,32,200,0.11542,0.1342,0,29613,0,1
9,0,1,32,200,0.11542,0.1342,0,29613,1,1
8,0,0,34,200,0.092242,0.059183,0,21845,0,1
8,0,0,34,200,0.092242,0.059183,0,21845,1,1
10,0,1,36,200,0.07188,0.11678,0,23002,0,1
10,0,1,36,200,0.07188,0.11678,0,23002,1,1
9,0,0,38,200,0.11542,0.018783,0,29765,0,1
9,0,0,38,200,0.11542,0.018783,0,29765,1,1
11,0,1,40,200,0.094408,0.11282,0,27645,0,1
11,0,1,40,200,0.094408,0.11282,0,27645,1,1
10,0,0,42,200,0.07188,0.044898,0,23765,0,1
10,0,0,42,200,0.07188,0.044898,0,23765,1,1
12,0,1,44,200,0.06165,0.090041,0,21694,0,1
12,0,1,44,200,0.06165,0.090041,0,21694,1,1
11,0,0,46,200,0.094408,0.018414,0,18382,0,1
11,0,0,46,200,0.094408,0.018414,0,18382,1,1
0,0,0,48,200,0.7349,0,0,6672,0,1
0,0,0,48,200,0.7349,0,0,6672,1,1
12,0,0,50,200,0.06165,0.028391,0,26003,0,1
12,0,0,50,200,0.06165,0.028391,0,26003,1,1
