"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,0,0,200,1.389,-1.2631,0,11115,0,1
1,0,2,2,200,0.85553,-0.85591,0,10671,0,1
1,0,2,2,200,0.85553,-0.85591,0,10671,1,1
2,0,2,4,200,0.11907,-0.2861,0,9427,0,1
2,0,2,4,200,0.11907,-0.2861,0,9427,1,1
3,0,2,6,200,0.12627,-0.00037753,0,8268,0,1
3,0,2,6,200,0.12627,-0.00037753,0,8268,1,1
4,0,2,8,200,0.05214,-0.25783,0,9628,0,1
4,0,2,8,200,0.05214,-0.25783,0,9628,1,1
2,0,3,10,200,0.11907,-0.16703,0,8986,0,1
2,0,3,10,200,0.11907,-0.16703,0,8986,1,1
0,0,3,12,200,1.389,0.12592,0,1147,0,1
0,0,3,12,200,1.389,0.12592,0,1147,1,1
3,0,3,14,200,0.12627,0.12589,0,16623,0,1
3,0,3,14,200,0.12627,0.12589,0,16623,1,1
5,0,2,16,200,0.048802,-0.25618,0,8143,0,1
5,0,2,16,200,0.048802,-0.25618,0,8143,1,1
4,0,3,18,200,0.05214,-0.20569,0,8148,0,1
4,0,3,18,200,0.05214,-0.20569,0,8148,1,1
1,0,3,20,200,0.85553,-0.00037753,0,8795,0,1
1,0,3,20,200,0.85553,-0.00037753,0,8795,1,1
5,0,3,22,200,0.048802,-0.20738,0,9632,0,1
5,0,3,22,200,0.048802,-0.20738,0,9632,1,1
