"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.6005e-05,0,200,2,1.3854,11,11
3,1.6005e-05,1,200,3,1.3854,0,0
3,6.3584e-06,2,200,2,0.12319,13,13
3,6.3584e-06,3,200,1,0.12319,5,5
3,6.4681e-06,4,200,2,0.85641,19,19
3,6.4681e-06,5,200,1,0.85641,1,1
3,0.00024426,6,200,2,0.12,9,9
3,0.00024426,7,200,1,0.12,3,3
3,5.0597e-05,8,200,2,0.054784,21,21
3,5.0597e-05,9,200,1,0.054784,15,15
3,3.2495e-05,10,200,2,0.056409,17,17
3,3.2495e-05,11,200,1,0.056409,7,7
