"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.6709e-06,0,200,2,1.3927,11,11
3,5.6709e-06,1,200,3,1.3927,0,0
3,2.2531e-06,2,200,2,0.12941,13,13
3,2.2531e-06,3,200,1,0.12941,5,5
3,2.292e-06,4,200,2,0.85462,19,19
3,2.292e-06,5,200,1,0.85462,1,1
3,8.6543e-05,6,200,2,0.11812,9,9
3,8.6543e-05,7,200,1,0.11812,3,3
3,1.7926e-05,8,200,2,0.042744,21,21
3,1.7926e-05,9,200,1,0.042744,15,15
3,1.1513e-05,10,200,2,0.047817,17,17
3,1.1513e-05,11,200,1,0.047817,7,7
