"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.9523e-05,0,200,2,1.3867,11,11
3,3.9523e-05,1,200,3,1.3867,0,0
3,1.5702e-05,2,200,2,0.12431,13,13
3,1.5702e-05,3,200,1,0.12431,5,5
3,1.5973e-05,4,200,2,0.85608,19,19
3,1.5973e-05,5,200,1,0.85608,1,1
3,0.00060317,6,200,2,0.11966,9,9
3,0.00060317,7,200,1,0.11966,3,3
3,0.00012494,8,200,2,0.052611,21,21
3,0.00012494,9,200,1,0.052611,15,15
3,8.0244e-05,10,200,2,0.054858,17,17
3,8.0244e-05,11,200,1,0.054858,7,7
