"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.7107e-05,0,200,2,1.3878,11,11
3,6.7107e-05,1,200,3,1.3878,0,0
3,2.666e-05,2,200,2,0.12525,13,13
3,2.666e-05,3,200,1,0.12525,5,5
3,2.712e-05,4,200,2,0.85581,19,19
3,2.712e-05,5,200,1,0.85581,1,1
3,0.0010241,6,200,2,0.11938,9,9
3,0.0010241,7,200,1,0.11938,3,3
3,0.00021214,8,200,2,0.050803,21,21
3,0.00021214,9,200,1,0.050803,15,15
3,0.00013625,10,200,2,0.053568,17,17
3,0.00013625,11,200,1,0.053568,7,7
