"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.8069e-05,0,200,2,1.3875,11,11
3,5.8069e-05,1,200,3,1.3875,0,0
3,2.307e-05,2,200,2,0.12497,13,13
3,2.307e-05,3,200,1,0.12497,5,5
3,2.3468e-05,4,200,2,0.85589,19,19
3,2.3468e-05,5,200,1,0.85589,1,1
3,0.0008862,6,200,2,0.11946,9,9
3,0.0008862,7,200,1,0.11946,3,3
3,0.00018357,8,200,2,0.051346,21,21
3,0.00018357,9,200,1,0.051346,15,15
3,0.0001179,10,200,2,0.053955,17,17
3,0.0001179,11,200,1,0.053955,7,7
