"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.4888e-05,0,200,2,1.262,19,19
3,2.4888e-05,1,200,3,1.262,0,0
3,0.00013992,2,200,2,0.12188,13,13
3,0.00013992,3,200,1,0.12188,7,7
3,1.4149e-05,4,200,2,0.83442,9,5
3,1.4149e-05,5,200,1,0.83442,3,1
3,0.00012744,6,200,2,0.028588,21,21
3,0.00012744,7,200,1,0.028588,15,15
3,7.4669e-05,8,200,2,0.030766,17,17
3,7.4669e-05,9,200,1,0.030766,11,11
3,1.8215e-05,10,200,2,0.83441,5,9
3,1.8215e-05,11,200,1,0.83441,1,3
