"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.8723e-05,0,200,2,1.2624,19,19
3,1.8723e-05,1,200,3,1.2624,0,0
3,0.00010526,2,200,2,0.12167,13,13
3,0.00010526,3,200,1,0.12167,7,7
3,1.0644e-05,4,200,2,0.83445,9,5
3,1.0644e-05,5,200,1,0.83445,3,1
3,9.5869e-05,6,200,2,0.028162,21,21
3,9.5869e-05,7,200,1,0.028162,15,15
3,5.6174e-05,8,200,2,0.030226,17,17
3,5.6174e-05,9,200,1,0.030226,11,11
3,1.3703e-05,10,200,2,0.83439,5,9
3,1.3703e-05,11,200,1,0.83439,1,3
