"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.4198e-06,0,200,2,1.2631,19,19
3,8.4198e-06,1,200,3,1.2631,0,0
3,4.7334e-05,2,200,2,0.12124,13,13
3,4.7334e-05,3,200,1,0.12124,7,7
3,4.7867e-06,4,200,2,0.83453,9,5
3,4.7867e-06,5,200,1,0.83453,3,1
3,4.3111e-05,6,200,2,0.027241,21,21
3,4.3111e-05,7,200,1,0.027241,15,15
3,2.5261e-05,8,200,2,0.029059,17,17
3,2.5261e-05,9,200,1,0.029059,11,11
3,6.162e-06,10,200,2,0.83436,5,9
3,6.162e-06,11,200,1,0.83436,1,3
